reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,bank,sentiment_score,sentiment
fc5dec73-4055-497c-abe9-b3e72a9eb973,HENOK TADESSE,https://play-lh.googleusercontent.com/a-/ALV-UjVZIBe0H77DAnMSU0ush5KfBW8ZbcyxX2NTtzExFYZ9Ltabb-bG,The app is user friendly. But i want some amendment or include option of sending money to other tele birr like other cbe birr.,4,11,5.2.1,2025-09-18,,,5.2.1,CBE,0.7003,POSITIVE
00fa7434-9ab8-403f-8022-245489949f11,Tharjiathjames wejock,https://play-lh.googleusercontent.com/a-/ALV-UjVkxLEKwJIXx1zA9KKyPwGC6SXK4hTqDgoNzqk7_MKpi6_3ds8,Truly amazing!,5,0,5.2.1,2025-09-18,,,5.2.1,CBE,0.7901,POSITIVE
d20939ad-edfa-4940-87a0-42390551a420,Amanuel Fan,https://play-lh.googleusercontent.com/a/ACg8ocKgrrV0krMcIVmIJPySh5_tWihNVbyB9QmdSciJY5F15QtGk8NQ=mo,Doesn't have option to generate statement for transactions,3,5,5.2.1,2025-09-18,,,5.2.1,CBE,0.0,POSITIVE
b5678fc9-e018-4c6f-a6d0-d4480254e292,SINTAYEHU DESTA,https://play-lh.googleusercontent.com/a-/ALV-UjXdBP9-OvPpxwlBW3geLjXFhp9ylPsu1OVjELLGoPR37YLWsObx2g,😎,5,0,5.2.1,2025-09-18,,,5.2.1,CBE,0.0,POSITIVE
9463dbb2-43e2-4eab-b681-5290cde6505d,Cade Cabdilaahi,https://play-lh.googleusercontent.com/a/ACg8ocJLOm-M4K75GiOtmzBKox1TXCXDxMl6l_9oPBItW7ViHhZkLA=mo,JanaleBl,5,1,5.2.1,2025-09-17,,,5.2.1,CBE,0.0,POSITIVE
eb7dd7e2-4cb9-4587-beae-158122e8161c,Teshome Gonfa,https://play-lh.googleusercontent.com/a/ACg8ocKKKChTpPH7PrLhg95UNXahS2VbTzSQ1DX2pUnkCMXTR_dnGA=mo,nice application,5,0,5.2.1,2025-09-17,,,5.2.1,CBE,0.4215,POSITIVE
cbea0f3a-64c8-4df1-8894-99c636a3b7f1,Gamachis A Lama,https://play-lh.googleusercontent.com/a/ACg8ocI3ID7tEppguDGUxdybvap0HWydi-_glLO2DQwJLefkv1rbwg=mo,WaaaaaaaW,1,0,5.1.0,2025-09-17,,,5.1.0,CBE,0.0,POSITIVE
df338414-9c67-4832-9823-7e46fd91075d,muaz Abubeker,https://play-lh.googleusercontent.com/a/ACg8ocKDijWMxIdzGViv-NHxDc22Ep2t9X9Nr5eqKzVVM9wV8sBIqg=mo,very nice,5,0,,2025-09-16,,,,CBE,0.4754,POSITIVE
95c685cb-8f77-4382-9a2c-0ec1f22370b5,bahta kahsaya balaye,https://play-lh.googleusercontent.com/a/ACg8ocI4yH1jEMj04NuBnQUMO2e2SMYBaVg2xdo8KEYqqzBPmNcUXw=mo,Of,5,0,,2025-09-16,,,,CBE,0.0,POSITIVE
aef081be-7fc2-42f9-9ae7-fb9a292c835b,Melashe Ameshe,https://play-lh.googleusercontent.com/a-/ALV-UjVboQ82_8VIZ1BkZUDgCH8ySBhIqa0PPAqI8yK9FHbbSO0lmeU,it's best app to use recently and upgraded day to day for internationalization,4,1,5.2.1,2025-09-16,,,5.2.1,CBE,0.6369,POSITIVE
d8b089cb-de9a-4517-8b8d-8a2789fd177a,Solomon Mulugeta,https://play-lh.googleusercontent.com/a-/ALV-UjWcwJiB8JLRptfSdCL-Z7oNEIVsfG5FnBNaB3qbrk-SAd-QFVDV,Easy to use and not Complicated 👍,5,4,5.2.1,2025-09-15,,,5.2.1,CBE,0.4404,POSITIVE
db059b75-96c6-46b6-893f-a12e74ae25b1,mahamed abrar,https://play-lh.googleusercontent.com/a/ACg8ocLWinptP1odFphYjxEebaYB_ncFlsvyylZV5n6VWs0FhE0GcA=mo,apdat the app,5,0,5.2.1,2025-09-14,,,5.2.1,CBE,0.0,POSITIVE
ffabf956-7151-4904-8b48-6277bfb8a5bb,Tesfaye Bayisa,https://play-lh.googleusercontent.com/a-/ALV-UjVfKiyV3PMix2y-A6OCU2BBRAWjQ7xM3cp-ydzGmAdglyosa_U,good in bankin at any time & any where.,5,0,,2025-09-13,,,,CBE,0.4404,POSITIVE
81901482-565e-4dc3-859f-ec25ee3c917e,Feisel Finfine,https://play-lh.googleusercontent.com/a/ACg8ocKatfKwUZGwGqD675RXFhm0-2zt3BNvg3hRQrClTSBLrGnM2A=mo,great,5,0,5.2.1,2025-09-13,,,5.2.1,CBE,0.6249,POSITIVE
1ebb9f31-ce77-4149-826a-697d986e9ff1,Merhawi . next gen,https://play-lh.googleusercontent.com/a-/ALV-UjWOQwa8SP3FXMzR3Bf_crDDGsEnVNubwVps3g_XaV57YvwJv50,"WHAT A USELESS APP! Transfers, wallet payments, other banks — nothing works. Updated, restarted, cleared cache, reinstalled — still useless. Crashed and forced me to visit a branch just to log in 3 times. One of the biggest banks in the country can’t fix issues a junior developer could solve. Completely unreliable. Big bank , Zero functionality!",1,997,5.2.1,2025-09-13,,,5.2.1,CBE,-0.8279,NEGATIVE
26b2c95e-a6f0-436c-9f03-7f9804f40696,Belachew Engidasew,https://play-lh.googleusercontent.com/a/ACg8ocKE4BYQKGOMS311XgZhGPrpPf9Z66G7dljuGDDSQ8tuvliX=mo,it is best to me,1,0,5.1.0,2025-09-13,,,5.1.0,CBE,0.6369,POSITIVE
18d048fb-bdd0-409e-b928-2add6e098fd2,Hailzgi Mebrahtom,https://play-lh.googleusercontent.com/a/ACg8ocI0yw4y-8RJhhxPLqRwslE8C36AWw_6uLC28YPkOjdtQ9er6w=mo,hayizgi mebrahtom feshay,5,0,5.2.1,2025-09-13,,,5.2.1,CBE,0.0,POSITIVE
89aa8ddd-e35b-472f-a8da-d65c16a07626,amare anara,https://play-lh.googleusercontent.com/a/ACg8ocKJc0S5elkyBZxlHEw4ljdU8SN-Dsy6Pgo-UlfLvxOUFIOdYA=mo,Excellent app,5,0,,2025-09-12,,,,CBE,0.5719,POSITIVE
93aec6fd-b95e-497a-bf23-525362628cb8,Mamush Mamush,https://play-lh.googleusercontent.com/a/ACg8ocKIshTBoRSONP9pZCXI_CAeQs5PhU94wJ3EJMrxAbbBFfNbyg=mo,after apdate the app doesn't work any thing else it said enable to connects,1,2,5.2.1,2025-09-12,,,5.2.1,CBE,0.0,POSITIVE
4f5797f9-6c35-4fd6-8ed8-b2ecf912c04a,Selomon Huluf,https://play-lh.googleusercontent.com/a/ACg8ocLzO4XFyXKbj4rnZC-5DLBMxJMIAXimRJ3EzYwCoEWmzSGufw=mo,love,5,0,5.1.0,2025-09-12,,,5.1.0,CBE,0.6369,POSITIVE
5f1427ed-db7c-4427-a256-2678dc2d6dae,Gadisa Shiferaw,https://play-lh.googleusercontent.com/a/ACg8ocJU0hI8lmepz7HPf-aIhNC9J2Gg_yjAApEEaSMly-ickGes0Q=mo,Hasasa bank,1,1,5.2.1,2025-09-11,,,5.2.1,CBE,0.0,POSITIVE
0223c3f1-12d3-4d3d-b2ea-cd980d15ab92,Samuel Fieseha,https://play-lh.googleusercontent.com/a/ACg8ocJzk2gHUYsh5NgWRfL6FeZfadRu_TFAbpFmbbea_4jUqnXG3g=mo,All ways Trusted.,5,0,,2025-09-11,,,,CBE,0.4767,POSITIVE
ecc6b893-7ad0-4aac-a571-338dc04914bf,sisay assefa,https://play-lh.googleusercontent.com/a-/ALV-UjVNYcTWc0a7E1UbUQPrDhd_UcUiqVBmywxui5QjPZQiXeVfWrxc,best MB application in Ethiopia financial sector.,5,0,5.2.1,2025-09-11,,,5.2.1,CBE,0.6369,POSITIVE
86ce8a7e-e618-46cd-9f8e-1da785c2fec1,Cuba Tsegaye,https://play-lh.googleusercontent.com/a-/ALV-UjUQDmrktzfjXre5IW6PQM3-DWSEbM3RYLbKuEUDIgeFUs6OYlM,I like this app,5,0,5.2.1,2025-09-11,,,5.2.1,CBE,0.3612,POSITIVE
c6e99e08-ceae-4c1c-9293-ca30ff43e70f,Negede Teshome,https://play-lh.googleusercontent.com/a-/ALV-UjXQuFSLlHSeabqG6nxpH3gN0E7N1CUKFUV35n_3enQD-c60aOw,am tired why I have to update every 5 day,1,0,5.2.1,2025-09-11,,,5.2.1,CBE,-0.4404,NEGATIVE
b2aef3b3-8737-42f8-8e7f-bdec1aa31885,Natnael Tessema,https://play-lh.googleusercontent.com/a-/ALV-UjVePOW1M3tyLC-ab-Yu4kUm9J2yJPKoXd1Tln0ik8MHVWzpkFP6,usb debugig mode bicha off endidereg axrigu like awash bank,1,0,5.2.1,2025-09-10,,,5.2.1,CBE,0.3612,POSITIVE
346f5446-e8ba-405b-b52e-b28f5c24c351,Saaddaam Kaamaal,https://play-lh.googleusercontent.com/a-/ALV-UjVj4EtoqXfTwr_-EDSEOF1cJ_OZqRNyxYoUOv_fldWdOGNAvgm2,good morning 🙏,5,0,5.2.1,2025-09-10,,,5.2.1,CBE,0.4404,POSITIVE
a5fe1d74-b071-4dfe-9e46-145d7223be32,Mulgata Abeba,https://play-lh.googleusercontent.com/a/ACg8ocKHNBnRPQe6GcQldCq7mCLPKK-09m7QQGS2rR0AfUdafWrbhA=mo,am happy 😃,5,0,5.2.1,2025-09-09,,,5.2.1,CBE,0.5719,POSITIVE
d2967159-0513-4bd3-a122-e855b3209489,danel andom,https://play-lh.googleusercontent.com/a/ACg8ocKgzzkaqp8YRbG6uUXLOuhoOvESZnv0PtWk1w1uKwDvaVGfLA=mo,wowww,5,0,5.1.0,2025-09-08,,,5.1.0,CBE,0.0,POSITIVE
91b8975e-d52a-4a6a-9193-793f667e2252,Kahiru Nasir,https://play-lh.googleusercontent.com/a-/ALV-UjW3BE6X64r6_q3TpxvTEvKr2L0o5bNHy8CU6e7_YG-mUH9952I,KEHRU nasir AbFIXA,5,0,,2025-09-08,,,,CBE,0.0,POSITIVE
cd72e0bb-cfe7-4308-ac51-89496b89cf89,Rufael Philipos,https://play-lh.googleusercontent.com/a/ACg8ocKX6F77NB16UGQNDr-M1su_F0lPcd112lTlWblvPzwP6rVIUQ=mo,It is well organized.,5,1,5.2.1,2025-09-08,,,5.2.1,CBE,0.2732,POSITIVE
38c1f9f8-9c4a-4f71-8400-9f98003c50a5,Amanuel Debebe,https://play-lh.googleusercontent.com/a-/ALV-UjVDp_WKV1l3LV_Kkq9y3xhqJJcxi0m51M5ImTy1Xpmy0DISA_5r,Can't see the nearest Branch or ATM available,2,4,5.2.1,2025-09-08,,,5.2.1,CBE,0.0,POSITIVE
308b1e0f-ac76-4a4d-b236-c08eb9bea906,Yetimwork Shewatatek,https://play-lh.googleusercontent.com/a/ACg8ocLCA4zlZ9CNDwGgUstf98TkFO5OAVReZcKdYx7bYr_NJu_RPw=mo,the app does not open,1,0,5.2.1,2025-09-07,,,5.2.1,CBE,0.0,POSITIVE
2282390a-1484-4d5e-bf31-bbb27d183515,PRIME EDUCATIONAL CONSULTANCY,https://play-lh.googleusercontent.com/a-/ALV-UjWBeAYFsGVN30vGVWx__TL_grlhqhIEJZJslCD1VHSEDgBUX0U,from Monk,3,0,5.2.1,2025-09-06,,,5.2.1,CBE,0.0,POSITIVE
cf460082-aaf9-4a02-a229-4028cdf95a91,Das Kemer,https://play-lh.googleusercontent.com/a/ACg8ocIWWi5a9cmtbqtCYbzUdG9hBZx-XGdouK1kC23dnl1hvc3iqQ=mo,"Amazing, Delightful and Seamless Mobile Banking Application, I have ever Experienced!! Indeed, I feel Great Proud to be part of your Stakeholder! My First Choice Bank, Commercial Bank of Ethiopia, The Pioneer and Leading in Digital Banking Services in Ethiopia! Five stars ⭐⭐⭐⭐⭐ are little to you! Thank you so much🙏",5,44,5.2.1,2025-09-06,,,5.2.1,CBE,0.9596,POSITIVE
c706e1f8-b031-4088-b2e6-8c5ee13edebd,Mahlet Ejigsemahu,https://play-lh.googleusercontent.com/a-/ALV-UjXpTMUgnFdjv3oTOkQnDrq71VekgEF3HgHMlHbXicm1HXn2OMzP,incredible,5,0,,2025-09-06,,,,CBE,0.0,POSITIVE
29308ee6-61ba-41f2-9fd4-966b85093add,Semira Ahmed,https://play-lh.googleusercontent.com/a-/ALV-UjX9MXhBLiv5PAiINf4mjCOtKyyJhQAs1UX8EZsj8j_EPIB2zKii,የዚህ አፕ ተጠቃሚ ነበርኩ ያለሁት ከሀገር ውጭ ነው እና እየተጠቀምኩበት ሳለ አብደት አድርጊ አለኝ ሳረገው ፓስወርድ እንዴ አድስ ጠየቀኝ እንዴው እኔ አለሁበት ሀገር ሆኘ መስተካከል ከቻለ ተባበሩኝ በጣም አስፈላጊዬ ነው ::,5,0,5.2.1,2025-09-06,,,5.2.1,CBE,0.0,POSITIVE
fcce509a-2581-42cc-8c98-6c33b5e0229c,Alemayehu Girma maru,https://play-lh.googleusercontent.com/a/ACg8ocI44f0nHsih-edX9gwR7dtpCwutr66E4uaNT_2UAOBPLjK0xA=mo,it's the best money transfer app ever,5,0,,2025-09-06,,,,CBE,0.6369,POSITIVE
c50ff290-9e6f-4a51-97cf-5096441cf16f,Abreham desalegn desta,https://play-lh.googleusercontent.com/a-/ALV-UjWYlp7ietbOszt6hgUG-1XakWtxb73FxG13J8gKavTOmPgFhefb,it is nice,5,0,5.2.1,2025-09-05,,,5.2.1,CBE,0.4215,POSITIVE
1f79354a-a658-4e96-9810-8f800ad6b489,Eshete Girma,https://play-lh.googleusercontent.com/a-/ALV-UjVAa12UU67QXI8XuJ0xQy7GpUNrpIXzUVS-X7gfHhsL_JoR0YD2,user friendly. best.,5,0,5.2.1,2025-09-05,,,5.2.1,CBE,0.8126,POSITIVE
043b2d28-db7a-4800-8fcc-ec5430f8d5e8,Ismael Abdelwhab,https://play-lh.googleusercontent.com/a-/ALV-UjVoq463kzUqGGkN2uk1B0qzYmoJ9J747Z7dt-aTPvCvhq5ccLF1,🙏,5,0,5.2.1,2025-09-05,,,5.2.1,CBE,0.0,POSITIVE
3557721c-1843-41ec-9b88-8020eb1dde98,Tsegaye Kifle,https://play-lh.googleusercontent.com/a-/ALV-UjWd7dwMqcTq-ug5ajJkOJQfURIZQljI6a-XGD3IlGWpDMLNbXpz,አሪፍ,5,0,,2025-09-05,,,,CBE,0.0,POSITIVE
5a9dd78f-fbee-4fa7-aba5-1605433b8904,Mengesha Dagnew Abebe,https://play-lh.googleusercontent.com/a-/ALV-UjWygvSArsz5UTKrUPVnLXR6puGXMF4S36AUc5T4w92_b8GMkimt,best app!!!,5,0,5.2.1,2025-09-05,,,5.2.1,CBE,0.7249,POSITIVE
6028469c-5c00-4864-a85e-7e158387f160,Noah Tesfaye,https://play-lh.googleusercontent.com/a-/ALV-UjV_nkcKl93mJfMfG3U_UgKcdZv94zep-DUmpKH4u9AkSN3O9k5b,"It is good app and really user friendly , but it not possible to start service after the app is uninstalled or device phone is changed. So please make it easy for us, after once you set us the requirements in your office we should have to use it only by install and launch it. We do not have to visit the near by branch office every time for such silly businesses but important things. in addition to that why is that for hidding senders name or account number How can I know who tranfers to me???",4,247,5.2.1,2025-09-05,,,5.2.1,CBE,0.9296,POSITIVE
e0e8f532-7af2-4b9d-84ab-fe051ef049c5,Belay Milkiyas,https://play-lh.googleusercontent.com/a-/ALV-UjWXxYkFBVhw2TKk8Aic9XmpkfYE-ZEyw2NLcEbSsjkB3MmzMy7e,very good app,5,0,5.2.1,2025-09-05,,,5.2.1,CBE,0.4927,POSITIVE
fd6993e9-bca4-400b-8122-af3ca0e28a9c,Jabir Abdala,https://play-lh.googleusercontent.com/a-/ALV-UjXEDmEXoYhhNgiz6stCnD_1y-BUI3XHaAZJnCTQEWGwhY-PAQ,jabirabdala,5,1,5.2.1,2025-09-04,,,5.2.1,CBE,0.0,POSITIVE
da0c46a2-61c8-4093-902c-de9f2471cc59,Yobed,https://play-lh.googleusercontent.com/a-/ALV-UjXmYG-tmWPLoDsm07IdyVUBynt7LbhLSrIY_7e4DmHG9j1LBHVy,unfair cost of transportations... what a shame!!!,1,0,5.2.1,2025-09-04,,,5.2.1,CBE,-0.795,NEGATIVE
66ff0693-963b-4cf8-b470-23a46d10398e,Getu Muluken,https://play-lh.googleusercontent.com/a-/ALV-UjXkEhkZBkmU4x9zUVyiQm2iOCEXX_v7i2ojAnNa65cqKRCMO8jh,"I think it is a good app to use easily. However, I have one more comment: the app does not automatically sync or update the balance in real time. Please review this issue. For example, when someone transfers money, the receiver's app does not sync automatically. It requires the user to manually initiate an update to see the current balance.",4,9,,2025-09-04,,,,CBE,0.765,POSITIVE
e95daa9b-9b7c-4c04-a48c-b950c0effe2c,Muhammed Ibrahim Yesuf,https://play-lh.googleusercontent.com/a-/ALV-UjW5cr-OvbxFx2LkWdEOGTThQmxgRs73vkgz_QYoR7RAtxAAYVjt,WAW!!! I AM PROUD!!! MY STRONG BANK WORKS AT BEST EVEN IN A REMOTE LOCATION HERE IN MALABO (ECUATORIAL GUINEA). MEWOLID MUBARAK CBE!!!,5,0,5.2.1,2025-09-04,,,5.2.1,CBE,0.9147,POSITIVE
8242c794-25bc-4f59-aa06-9343382fbc2f,zinaa ahmad Zinna Ahmad,https://play-lh.googleusercontent.com/a/ACg8ocL7g7TCCaMMZoPuda3slMrKIJVKSocRzBrltle5ic0TE_DlaA=mo,zinaa Ahmed,5,0,5.1.0,2025-09-04,,,5.1.0,CBE,0.0,POSITIVE
a092d89d-acea-4e45-afb2-59c9c6955aef,Ayalew Mengistie,https://play-lh.googleusercontent.com/a/ACg8ocLs2tJZqzNPB1HIW64G843srBCYyNP7YPdbfqgGx7wLotIMkQ=mo,absolutely excellent,5,0,5.2.1,2025-09-04,,,5.2.1,CBE,0.6115,POSITIVE
a6ce9c88-d33d-4192-a61b-4ac946c0a3e3,My Note,https://play-lh.googleusercontent.com/a/ACg8ocKPSCWiWOyL5Xjjd-id8ebL7iMHcZkb8-IEheKNtUiu5RpcUw=mo,amazing app,5,0,,2025-09-03,,,,CBE,0.5859,POSITIVE
e38cc409-e9d2-4f1e-bd14-8a43ce35230d,Papa Wilson,https://play-lh.googleusercontent.com/a/ACg8ocLIKTIn8zGjxzguwFnIVGiw8DrxknD3awKzAd31jH8_wpMFJmmT=mo,perfect and easy,5,0,5.2.1,2025-09-03,,,5.2.1,CBE,0.765,POSITIVE
acdeb00e-fc22-4b4b-9731-16f961cf5ffd,Keneni Dereje,https://play-lh.googleusercontent.com/a-/ALV-UjUJQ7mKy71wDcTO8VrszbmGU0A7pQ6qsilKwr1_RHRHiEPzLDc,fastest,5,0,5.2.1,2025-09-03,,,5.2.1,CBE,0.0,POSITIVE
c4c7ecf8-c82d-41af-8bc5-c79334b0111f,Omot Agwa,https://play-lh.googleusercontent.com/a/ACg8ocLIf4363MWKTMtpq6ejjYqneJ7prcRum0ZpvTHDf2vK7Jjwtw=mo,My account is not working,4,0,5.1.0,2025-09-03,,,5.1.0,CBE,0.0,POSITIVE
3e5aecbb-e47d-47a4-b4c2-bd7321637900,Kaleab Getu,https://play-lh.googleusercontent.com/a/ACg8ocI03c1bhb0UIWHyTwqQzZf1uUamWu57RfWZzC9A8ZASHLl8kQk=mo,The recent update is not optimized fir latest version of android,2,4,5.2.1,2025-09-02,,,5.2.1,CBE,-0.357,NEGATIVE
6669ce5f-1810-4d1f-b7db-7e6a42d38e27,Samual Gebra,https://play-lh.googleusercontent.com/a/ACg8ocK-ubfRWJfpTmMuiY-EvY639fh6nMI1RdQOeJ539YDedp1TCg=mo,topp,5,0,,2025-09-02,,,,CBE,0.0,POSITIVE
8badeef9-8844-467e-8cec-7f19fe37340d,Haji Abdela Said,https://play-lh.googleusercontent.com/a-/ALV-UjUn-Um5kzrNMFxJiFthpNsQ3LHt4vNQDfmjNz28vwfYxgt9sK8,I appreciate it,5,0,,2025-09-01,,,,CBE,0.4019,POSITIVE
ff9c22ea-a7a9-4a61-9223-331ef7ef8467,ermias kabana,https://play-lh.googleusercontent.com/a-/ALV-UjUrijJFCZ7tcW8QIU3AJBDVqsE5ySG13vlloJdeP7jlmbkQiBQt,v.good app,5,0,5.2.1,2025-09-01,,,5.2.1,CBE,0.0,POSITIVE
d5dc7297-7006-4bd6-ab05-eedd3f615203,Sahiib CALAA,https://play-lh.googleusercontent.com/a/ACg8ocJsd_PeepRiix7N1P3dBRGITQ6cK1ZoFPxdJeVMT8wiS0t_IA=mo,sahib amin jamal,1,0,,2025-08-31,,,,CBE,0.0,POSITIVE
92267491-afb1-4413-8fb2-d82e56275ed7,አብዱ ሚፍታ,https://play-lh.googleusercontent.com/a/ACg8ocJKbgRYhcjorQFQvJfwQN6DtqOIwJlx1CkeEtS9VuGyEHv8Yw=mo,installi,5,0,,2025-08-31,,,,CBE,0.0,POSITIVE
2154c21e-ec52-413e-8e2e-91a5bba58316,Mohammed Yesuf,https://play-lh.googleusercontent.com/a-/ALV-UjVVxSULUIoAIsVbIjpD1ntf93KJYY0noGGbH7njgcR-zCTbyjI,very good apps,5,0,,2025-08-30,,,,CBE,0.4927,POSITIVE
605dce5b-b7ec-49e8-988d-c8ef7d336b34,Kalid Jamal,https://play-lh.googleusercontent.com/a-/ALV-UjXNDdyYiwMabq8iOV80YqLbQwlS9fS24ROgyLxBtWYgfMpn7dxI,👍👍👍👍,1,0,5.2.1,2025-08-30,,,5.2.1,CBE,0.0,POSITIVE
7bfdbc13-8426-412b-83f9-000bd411056b,hamza kid333,https://play-lh.googleusercontent.com/a-/ALV-UjVZ0oLaW171qESOTqVkzPZaNR3M510KNf_IqNvbgFN-9899XpzC,the app say it is not compatible with ur phone can u fix it it is not updating.,1,0,5.1.0,2025-08-30,,,5.1.0,CBE,0.0,POSITIVE
a02f8c55-349e-4153-952e-b9fd9857015e,Gady B. Gutu,https://play-lh.googleusercontent.com/a-/ALV-UjUnc4CLQi7aqYulNoFNgrB5RFhKDjt2tJwrIZzeP3YALdXqQ2Hc,"I would like to give you some feedback on Current update, its very nice and easy to use👍 but in some button there is still not improved For example while iwant to check my recent Txn it not well sequenced and arranged or some txn may not appear ... becouse of this i see many of users of this app discomferted maily merchants and those make High txn daily. improve and miximize the txn shown to 300 up to 500. make Searchable Recent txn button! All in all the bank i Relly on! CBE my bank !",5,24,5.2.1,2025-08-29,,,5.2.1,CBE,0.619,POSITIVE
bee6fcc5-f5bb-4687-8888-35778f574078,Shaka Titiba,https://play-lh.googleusercontent.com/a-/ALV-UjUjDoaZ9NI7-pYBlT5894YxyTBp2RStPND0-oqHkSCFq2yiLUc,tinishu titiba,5,0,5.1.0,2025-08-29,,,5.1.0,CBE,0.0,POSITIVE
f164f912-599f-4985-8087-caad615499fa,ayele gezahgen,https://play-lh.googleusercontent.com/a/ACg8ocLR2o2cP2Eti5qmhcPgy_x72nOAOqakV6L4yhfnbdYJUDpozmE=mo,"essy to use ,has great interface and user-friendly g",5,8,5.2.1,2025-08-29,,,5.2.1,CBE,0.6249,POSITIVE
e9c88d11-c7f4-4cbd-a8fa-942c5cc7217d,Ila Yasin,https://play-lh.googleusercontent.com/a/ACg8ocKUC2X-K9yyXSs7_PzNSnSQe0GBUSUWphjdIyHtuKx6Ycp9-g=mo,Yuuuuu,5,0,5.2.1,2025-08-29,,,5.2.1,CBE,0.0,POSITIVE
6aab0785-a57f-4093-b55d-03e3e68a72e8,Tilahun Yohannes,https://play-lh.googleusercontent.com/a-/ALV-UjVNdA397K2xgt7chSLwsTp_NG28JOlXiR78McK_yJLD73JC9z9t,I found it very much friendly,5,1,5.2.1,2025-08-29,,,5.2.1,CBE,0.539,POSITIVE
e4eb4b19-3f69-4022-9192-74953d642f39,Yoseph Temesgen Itana,https://play-lh.googleusercontent.com/a-/ALV-UjV0T7RJ1T0ehnUwWH4cI5oa6OwjKrsye9EM0XECTFpHEBvvLjs,"Very useful app, while we use CBE.",5,0,,2025-08-28,,,,CBE,0.4927,POSITIVE
dfde3f5d-4d73-49a5-b927-8fbcf4ea9c24,elroi berhanu,https://play-lh.googleusercontent.com/a/ACg8ocKPorL7GE6J0CZBNuL7H6e-XTXwW6IRM4LdZCCFlqoRRvmK12g=mo,woooow,5,0,5.2.1,2025-08-28,,,5.2.1,CBE,0.0,POSITIVE
6893be0c-8037-459e-871e-0ee6dcfaac35,Kuba Debebe,https://play-lh.googleusercontent.com/a/ACg8ocITsj6X0_8VSYslyNlq6K-APwpNWTVPzhAb0CECs4rZ86WZ6g=mo,Redmi,1,0,5.1.0,2025-08-28,,,5.1.0,CBE,0.0,POSITIVE
dd9487aa-0d71-4993-be65-208531ed1a7d,dJ NeBa Ethio,https://play-lh.googleusercontent.com/a-/ALV-UjU0i3LuK0SHzcYlUCR5bp7gDKWb_C1N14u9_oieJ40_QtFxjo0,አርፍ ነው ነገር ግን ሴብ ያረገውን አካውንት እያጠፋብን ነው,5,0,5.2.1,2025-08-28,,,5.2.1,CBE,0.0,POSITIVE
c669a0d6-960b-45e4-9ada-fd1008e0855f,Yonas Man,https://play-lh.googleusercontent.com/a/ACg8ocIz-VJsS4y96f5xws80-gc9kIqN9x6_CkKuwDHQao9mw2SJ=mo,kamil aweil,5,0,5.2.1,2025-08-28,,,5.2.1,CBE,0.0,POSITIVE
eaef87d7-6f8c-46ad-acd9-89f122fb98aa,Amanual wendemage,https://play-lh.googleusercontent.com/a/ACg8ocJxwfFvRgmnrhEVQAjk4EielHBZZN631xcICrSbtJSruh7FYA=mo,In your next update can you come with night mode future,5,1,5.2.1,2025-08-27,,,5.2.1,CBE,0.0,POSITIVE
d43ab2b9-3b6c-473b-a8db-59f171fab8b7,Nazir Weya,https://play-lh.googleusercontent.com/a-/ALV-UjWZ_BT0yh7QeUU0TABGa-QoKNXSmGLZ8h0uxnsgfp-aZY0V5vS8,"Truly, super competitive when compared to a well known app nowadays functioning broadly by simplest features and means namely known as Telebirr super app, Thus, CBE is my top ultimate choice that I prefer over the other bank due to its beautiful power of lead as a result I could recommend CBE to others because of its service provision via ethical principles and practice for customers satisfaction with existence of constraints and challenges face from burglary and froudalent hacker. Thank you !",5,82,5.2.1,2025-08-27,,,5.2.1,CBE,0.9834,POSITIVE
8f98e375-b9f3-43c5-93aa-c130e7a9b109,Osama Ahmed,https://play-lh.googleusercontent.com/a/ACg8ocLekbplb0x0Ryt-AjsdZvJeDGlVqTAPgFO9SfuZJBm4ryVN9Q=mo,mayreba app you its better if you use other banks,1,0,5.2.1,2025-08-27,,,5.2.1,CBE,0.4404,POSITIVE
604915f5-e66b-4570-b36b-03818f884d57,Muluken Habte,https://play-lh.googleusercontent.com/a/ACg8ocIaWBcTXFWg1VLeJZi7RLGci0cbvjT1ntmMiTg8ysMRjaVKJg=mo,Not Prefect Transfer To Other Bank The Mony Not Deliverd Imidetliy Take Three Or Five Days,1,1,5.2.1,2025-08-27,,,5.2.1,CBE,0.0,POSITIVE
ec618da8-bf3e-4f4f-9bbb-de3a73c7d631,Tali Exp,https://play-lh.googleusercontent.com/a/ACg8ocLAHw_R8eyUq1k-x93OtygkVlZfprpO_7cBFZp_6ZDKOoU16Q=mo,let us know before you shut down the app,4,0,,2025-08-27,,,,CBE,0.0,POSITIVE
ad101354-02f8-47a8-8e53-dfaf3a506ab5,Alemayehu Takele,https://play-lh.googleusercontent.com/a-/ALV-UjU26mqCgQqHxsAykbhGRjzI-KxJ_4G7nPEX-NIgiOUYTLZwoXM6Fg,excited,5,0,5.2.1,2025-08-27,,,5.2.1,CBE,0.34,POSITIVE
0d273ca9-cf52-49f9-b5ae-ddebce86ad8f,Alifya Seman,https://play-lh.googleusercontent.com/a/ACg8ocI1URYYe-gLEH1izTpuFK_uq9t1tEUfHA7lmReK_Lsf07fFCw=mo,amizing,5,0,5.1.0,2025-08-26,,,5.1.0,CBE,0.0,POSITIVE
